Row,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
AR,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
AS,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8143,130.1132,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
AT,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1132,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
AU,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
AV,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.17329999999998,130.17329999999998,130.17329999999998,130.17329999999998,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
AW,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.5863,130.17329999999998,129.8852,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
AX,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,129.8852,129.8852,129.8852,129.7712,130.4291,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
AY,130.1949,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,129.8852,129.8852,129.8852,130.1841,129.7712,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
AZ,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
BA,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
BB,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,130.1841,130.1841,129.8852,130.1841,130.1841,130.1841,129.8852,130.2442,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992
BC,106.74340000000001,114.2928,115.4776,114.47769999999998,114.1788,114.59169999999999,114.59169999999999,114.70569999999998,107.3304,129.3691,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.711,129.8852,129.8852,129.8852,129.8852,129.9992,130.1132,130.1132,129.8852,129.8852,129.8852,129.8852,113.8902,112.7059,114.47769999999998,115.36359999999999,114.06479999999999,114.47769999999998,114.47769999999998,114.59169999999999,114.2928,114.4341,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1132,130.1132
BD,134.3818,159.6768,194.481,175.8448,143.0897,130.4375,131.03529999999998,158.02349999999998,131.5715,127.0381,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1132,129.9992,129.8852,129.8852,129.8852,129.9992,130.1132,130.1132,129.8852,129.8852,129.8852,129.5863,106.38319999999999,165.2849,182.43739999999997,187.76359999999997,161.98629999999997,131.03529999999998,130.3235,143.93699999999998,165.83329999999998,106.867,129.8852,129.8852,129.8852,129.8852,129.8852,130.1132,129.8852,129.9992,129.9992,130.1132,129.9992,130.1132,130.1132
BE,143.0667,160.20369999999997,198.19249999999997,178.2637,142.00809999999998,127.3992,129.1818,161.92609999999996,137.35369999999998,127.3262,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1132,129.9992,129.8852,129.8852,129.8852,129.9992,130.1132,130.1132,129.8852,129.8852,129.8852,129.5863,109.2366,171.4261,185.4371,189.95909999999998,166.70389999999998,127.997,128.2959,145.9368,172.3335,106.99179999999998,129.9992,129.8852,129.8852,129.8852,129.8852,130.1132,129.8852,129.9992,129.9992,130.1132,129.9992,130.1132,130.1132
BF,89.11269999999999,103.39240000000001,118.76689999999999,110.4087,92.7508,77.93549999999999,82.59299999999999,105.13640000000001,88.085,128.0164,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1132,129.9992,129.8852,129.8852,129.8852,129.9992,130.1132,130.1132,129.8852,129.8852,129.8852,129.8852,107.9311,98.3589,105.97919999999999,118.4249,104.5063,80.4792,79.70729999999999,93.4025,95.0587,108.2839,129.8143,130.1132,129.9992,129.9992,129.9992,130.1132,129.8852,129.9992,129.9992,130.1132,129.9992,130.1132,130.1132
BG,104.126,175.8987,183.07209999999998,179.5733,160.595,125.61209999999998,136.0518,176.8986,103.9303,129.5863,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,130.1132,129.9992,129.8852,129.8852,130.1841,130.1841,130.1132,130.1132,129.8852,129.8852,129.8852,129.9992,129.4508,137.2165,161.4424,197.4745,176.3178,128.98160000000001,127.0249,155.47529999999998,131.727,128.8422,130.1132,130.1132,129.9992,129.8852,130.1132,130.1132,129.8852,129.9992,129.9992,130.1132,129.9992,130.1132,130.1132
BH,105.42479999999999,175.5459,183.2462,178.21439999999998,160.4209,126.01419999999999,134.3401,175.7138,103.22930000000001,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.6572,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,129.9992,129.9992,129.8852,129.8852,130.2981,130.1841,130.1132,130.1132,129.8852,129.8852,129.8852,129.8852,129.7389,138.3905,161.3176,197.7734,176.0728,128.2097,125.71529999999998,155.75259999999997,131.7809,129.2551,130.1132,130.1132,129.9992,130.1841,130.1132,130.1132,129.8852,129.8852,129.9992,130.1132,129.9992,130.1132,130.1132
BI,105.0119,175.07289999999998,183.13219999999998,178.80139999999997,160.12199999999999,126.01419999999999,135.04109999999997,176.3008,102.64229999999999,130.1132,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,121.3608,102.19239999999999,101.2423,100.8373,94.7173,107.7785,129.4831,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,130.1132,129.8852,129.8852,129.8852,129.8852,129.326,138.2765,161.3176,198.3604,176.3609,128.2097,125.54119999999999,155.0408,132.7808,129.3799,130.1132,130.1132,129.9992,130.711,130.1132,130.1132,129.8852,130.711,130.4121,130.1132,129.9992,130.1132,130.1132
BJ,105.0119,175.07289999999998,183.0182,178.5025,160.4101,126.01419999999999,134.9271,175.30089999999998,102.64229999999999,130.1132,129.8852,129.8852,129.8852,129.8852,129.8852,129.5971,108.60589999999999,110.38980000000001,128.3929,127.1712,99.48049999999999,54.4031,98.7132,102.04939999999999,123.1695,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,129.8852,129.8852,129.8852,129.8852,129.326,138.5754,161.0187,198.2464,176.3501,128.3237,125.18219999999998,155.4537,132.19379999999998,129.3799,130.1132,130.1132,129.9992,130.124,130.1132,130.1132,129.8852,130.711,130.4121,130.1132,129.9992,130.1132,130.1132
BK,105.0119,175.07289999999998,183.0182,178.5025,160.1112,126.01419999999999,135.04109999999997,175.30089999999998,103.22930000000001,130.1132,129.8852,129.8852,129.8852,130.2873,124.2726,103.7072,121.3551,129.2465,127.6981,126.39929999999998,104.7465,119.94229999999999,125.3994,124.0683,108.1172,111.5285,130.0701,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.326,138.5754,161.0187,198.2464,176.3501,128.61180000000002,125.48109999999998,154.7419,131.8949,129.3799,130.1132,130.1132,129.9992,130.124,130.1132,130.1132,129.8852,130.2981,129.9992,129.9992,129.8852,130.1132,130.1132
BL,105.0119,175.07289999999998,183.0182,178.5025,160.3993,126.3023,134.9271,175.7138,103.22930000000001,130.1132,129.8852,129.8852,129.5971,111.9414,104.948,127.3715,128.5239,124.002,127.3992,125.6983,125.29619999999998,125.4919,125.29619999999998,124.35019999999999,122.6493,118.6265,103.6023,124.87039999999999,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.326,138.5754,161.0187,198.2464,176.3501,128.487,125.77999999999999,155.9698,132.5959,129.3799,130.1132,130.1132,129.8852,130.124,129.8143,124.9135,118.78479999999999,130.1841,129.8852,129.7712,118.78479999999999,125.6253,129.9992
BM,104.713,175.07289999999998,183.0182,178.5025,160.3993,126.3023,133.34019999999998,175.30089999999998,103.22930000000001,130.1132,129.8852,126.2724,103.91199999999999,109.82629999999999,122.48370000000001,122.73309999999998,97.32209999999999,52.343199999999996,127.1111,126.5457,116.3544,127.24909999999998,117.32059999999998,75.51209999999999,77.52879999999999,126.2961,125.649,105.9093,113.5221,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.212,138.5754,161.0187,198.2464,175.35019999999997,128.601,125.76919999999998,155.2688,131.8949,129.3799,130.1132,130.1132,129.8852,130.2981,112.0401,156.19299999999998,172.19639999999998,116.6181,119.8295,120.70270000000001,175.2562,138.63670000000002,111.5842
BN,104.70219999999999,175.07289999999998,183.0182,178.5025,160.3993,126.3023,135.04109999999997,175.30089999999998,103.22930000000001,129.8852,115.62509999999999,104.9803,127.7353,138.5067,111.3812,125.52609999999999,126.3246,124.11609999999999,127.41,128.5167,132.0604,114.37639999999999,130.5704,123.9996,124.6106,126.595,127.182,127.4809,116.6914,103.46509999999999,127.0982,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.09799999999998,138.4614,160.4209,198.4313,175.35019999999997,128.601,125.6983,155.1979,132.7808,128.96699999999998,130.1132,130.1132,122.9755,127.65719999999999,168.0318,189.83890000000002,196.4854,196.4962,150.2384,188.7188,193.8986,194.78449999999998,166.3695
BO,109.5401,178.1158,180.9907,180.2466,160.50719999999998,131.4528,140.4366,174.94199999999998,107.833,109.37209999999999,120.95139999999999,127.2252,131.55610000000001,114.0371,192.24030000000002,146.4898,77.49969999999999,129.5778,129.322,130.8705,124.0283,204.2498,114.82419999999999,92.7555,130.32189999999997,127.49629999999999,130.3928,130.86579999999998,131.9905,127.6211,108.76109999999998,119.7819,136.0327,135.0328,131.13639999999998,133.9081,133.9081,135.9079,131.3644,134.0221,132.691,135.2608,134.96189999999999,130.7235,133.50599999999997,133.9081,135.022,131.13639999999998,133.3319,131.0888,143.0742,162.34369999999998,194.45789999999997,176.344,132.2463,131.8056,152.7513,135.4,131.0179,135.14679999999998,122.2638,148.5728,199.365,199.7733,201.65910000000002,197.0016,200.3603,198.65939999999998,200.9473,200.5883,197.1865,200.0722
BP,159.6555,142.9703,113.1807,132.41479999999999,127.85879999999999,144.4154,138.7903,110.9081,108.0287,154.445,142.6544,112.9527,130.7678,116.3483,121.1495,110.226,102.5329,108.0026,154.2771,142.0674,106.7021,117.49009999999998,98.8322,130.4537,139.214,111.549,109.1273,156.09199999999998,142.0674,113.3764,132.4903,125.597,143.7343,140.4079,111.6398,108.62029999999999,156.81289999999998,143.9515,112.9834,132.5918,126.64,142.37539999999998,140.82080000000002,112.8847,109.43530000000001,156.81289999999998,143.32139999999998,114.2714,133.4993,128.0851,142.2415,139.5021,112.8756,109.6003,155.21689999999998,142.6652,111.7294,132.40859999999998,127.0852,143.4354,138.5221,111.1531,108.13359999999999,156.2338,141.7855,113.5613,131.002,127.506,144.08419999999998,139.2741,111.03909999999999,106.7208
BQ,141.2938,127.8409,108.0395,136.5546,115.39609999999999,127.99799999999999,122.32979999999999,120.2277,103.38199999999999,138.2232,129.9547,108.33840000000001,136.4945,114.3854,128.4109,123.2588,119.47739999999999,101.8552,139.48340000000002,128.95479999999998,107.56649999999999,136.19559999999998,113.42859999999999,128.6882,123.0308,121.8362,101.7951,139.9133,128.7268,107.0504,137.25560000000002,114.6134,127.2754,122.95989999999999,120.7115,103.3497,139.02740000000003,128.471,107.97939999999998,136.32659999999998,114.5703,127.2754,123.72099999999999,120.3094,103.74559999999998,139.5004,128.5311,107.1644,135.6903,114.3253,127.1614,124.24789999999999,120.54820000000001,103.2788,138.25549999999998,129.12890000000002,107.09349999999999,136.3096,114.2005,127.5635,122.6672,120.8856,103.0508,137.5715,128.716,106.5127,136.2557,113.4564,127.93329999999999,122.3791,121.2276,100.7629
